"veiculo","tipo","hora_coleta","lat","lon"
"4dbd4c99-0000-0000-0000-0000000894b5","Car","2014-10-09 02:09:56 UTC",-23.6340667,-46.7141646
"4dbd4c99-0000-0000-0000-000000091e5f","Car","2014-10-05 13:54:58 UTC",-23.570054,-46.569527
"4dfa0878-a536-4e8d-8b1a-9a3d31b35364","Car","2014-10-09 23:45:02 UTC",-23.3632183333333,-46.8476866666667
"4dbd4c99-0000-0000-0000-00000007566d","Car","2014-10-06 16:10:55 UTC",-23.5438701,-46.6516688
"4dbd4c99-0000-0000-0000-00000008ec1c","Car","2014-10-09 19:37:56 UTC",-23.6342332,-46.6421131
"4dbd4c99-0000-0000-0000-000000094980","Car","2014-10-09 10:29:56 UTC",-23.5009482,-46.6280772
"4dbd4c99-0000-0000-0000-00000009577f","Car","2014-10-09 00:43:31 UTC",-23.5680021,-46.6579553
"4dbd4c99-0000-0000-0000-00000006b221","Car","2014-10-08 14:48:52 UTC",-23.5086364,-46.7156526
"4dbd4c99-0000-0000-0000-000000095c82","Car","2014-10-09 23:57:02 UTC",-23.6012083,-46.652545
"4dbd4c99-0000-0000-0000-000000040265","Car","2014-10-10 17:36:25 UTC",-23.5530956,-46.7191488
"4dbd4c99-0000-0000-0000-0000000754c9","Car","2014-10-06 17:34:25 UTC",-23.5985754,-46.637695
"4dbd4c99-0000-0000-0000-000000094d17","Car","2014-10-09 13:22:34 UTC",-23.6051455,-46.6681994
"4dbd4c99-0000-0000-0000-0000000607e5","Car","2014-10-07 22:58:00 UTC",-23.5156022,-46.6949191
"4dbd4c99-0000-0000-0000-000000094a93","Car","2014-10-09 15:42:03 UTC",-23.6005982,-46.663337
"4dbd4c99-0000-0000-0000-00000007a159","Car","2014-10-10 17:36:04 UTC",-23.5033082,-46.6383559
"4dbd4c99-0000-0000-0000-0000000787e1","Car","2014-10-08 16:46:36 UTC",-23.6099332,-46.6555397
"4dbd4c99-0000-0000-0000-000000094eae","Car","2014-10-06 11:20:25 UTC",-23.5391511,-46.6611218
"4dbd4c99-0000-0000-0000-0000000593e1","Car","2014-10-09 21:27:58 UTC",-22.9097752,-47.0947348
"4dbd4c99-0000-0000-0000-000000094bb4","Car","2014-10-07 00:44:12 UTC",-23.5623806,-46.5730562
"4dbd4c99-0000-0000-0000-0000000948e4","Car","2014-10-09 10:53:57 UTC",-23.5079016,-46.6614662
"4dbd4c99-0000-0000-0000-000000091c15","Car","2014-10-10 04:31:10 UTC",-23.6579396,-46.6531301
"4dbd4c99-0000-0000-0000-0000000776ed","Car","2014-10-07 13:18:36 UTC",-23.5700608,-46.6911157
"4dbd4c99-0000-0000-0000-000000090c32","Car","2014-10-06 05:18:49 UTC",-23.5564871,-46.6454168
"4dbd4c99-0000-0000-0000-000000069f89","Car","2014-10-08 02:18:37 UTC",-23.6055752,-46.6922601
"4dbd4c99-0000-0000-0000-00000006ba05","Car","2014-10-08 18:14:48 UTC",-23.611015,-46.661105
"4dbd4c99-0000-0000-0000-000000070fa5","Car","2014-10-07 19:29:54 UTC",-23.5335283,-46.6738967
"4dbd4c99-0000-0000-0000-00000007af19","Car","2014-10-09 07:27:38 UTC",-23.5153755,-46.6231507
"4dbd4c99-0000-0000-0000-000000095d32","Car","2014-10-09 17:17:11 UTC",-23.5669081,-46.701217
"4dbd4c99-0000-0000-0000-00000008c22f","Car","2014-10-06 14:53:13 UTC",-23.5619958,-46.6490095
"4dbd4c99-0000-0000-0000-00000009577e","Car","2014-10-09 16:29:50 UTC",-23.5946053,-46.6410065
"4dbd4c99-0000-0000-0000-00000008e451","Car","2014-10-06 15:03:57 UTC",-23.5842038,-46.6875443
"4dbd4c99-0000-0000-0000-00000009464c","Car","2014-10-10 13:42:04 UTC",-23.5364717,-46.6975667
"4dbd4c99-0000-0000-0000-000000067a95","Car","2014-10-06 10:31:51 UTC",-23.5685321,-46.6557271
"4dbd4c99-0000-0000-0000-00000006d496","Car","2014-10-10 18:12:12 UTC",-23.6315015,-46.5227173
"4dbd4c99-0000-0000-0000-00000008b71a","Car","2014-10-08 12:29:56 UTC",-23.5520478,-46.8534933
"4dbd4c99-0000-0000-0000-00000008ba72","Car","2014-10-09 14:35:57 UTC",-23.5586457,-46.6634983
"4dbd4c99-0000-0000-0000-00000005a309","Car","2014-10-08 17:05:38 UTC",-23.6201113,-46.6632306
"4dbd4c99-0000-0000-0000-00000007ad25","Car","2014-10-08 15:21:27 UTC",-23.6204877,-46.6642694
"4dbd4c99-0000-0000-0000-000000078665","Car","2014-10-07 09:43:52 UTC",-23.5689294,-46.6515817
"4dbd4c99-0000-0000-0000-00000006c2b1","Car","2014-10-10 06:58:57 UTC",-23.5185655,-46.6973576
"4dbd4c99-0000-0000-0000-00000006d189","Car","2014-10-09 02:19:16 UTC",-23.5138651,-46.7670715
"4dbd4c99-0000-0000-0000-0000000895fe","Car","2014-10-07 20:00:30 UTC",-23.5467822,-46.7724335
"4dbd4c99-0000-0000-0000-00000005fb8d","Car","2014-10-10 15:23:49 UTC",-23.5412371,-46.7300711
"4dbd4c99-0000-0000-0000-000000074301","Car","2014-10-07 17:21:20 UTC",-23.5920013,-46.6676291
"4dbd4c99-0000-0000-0000-000000095034","Car","2014-10-10 11:19:15 UTC",-23.5295221,-46.6652354
"4dbd4c99-0000-0000-0000-000000074dad","Car","2014-10-07 17:54:44 UTC",-23.56418,-46.6844748
"4dbd4c99-0000-0000-0000-00000009217d","Car","2014-10-06 14:17:08 UTC",-23.7409422,-46.6914919
"4dbd4c99-0000-0000-0000-0000000737f5","Car","2014-10-10 10:42:27 UTC",-23.5716192,-46.5905569
"4dbd4c99-0000-0000-0000-00000006ff52","Car","2014-10-07 19:07:53 UTC",-23.5848924,-46.7622647
"4dbd4c99-0000-0000-0000-00000008957d","Car","2014-10-09 10:13:22 UTC",-23.6739045,-46.7144008
"4dbd4c99-0000-0000-0000-0000000000d1","Car","2014-10-08 20:58:43 UTC",-23.5901517,-46.6168601
"4dbd4c99-0000-0000-0000-000000095991","Car","2014-10-08 05:00:43 UTC",-23.4799871,-46.5979616
"4dbd4c99-0000-0000-0000-000000058919","Car","2014-10-07 20:02:31 UTC",-23.1884661,-46.8895778
"4dbd4c99-0000-0000-0000-000000073b8f","Car","2014-10-07 14:39:44 UTC",-23.5875447,-46.6867559
"4dbd4c99-0000-0000-0000-000000095bd5","Car","2014-10-09 21:02:59 UTC",-23.6512967,-46.6784533
"4dbd4c99-0000-0000-0000-00000008fac1","Car","2014-10-10 01:09:39 UTC",-23.5686971,-46.6902146
"4dbd4c99-0000-0000-0000-000000023895","Car","2014-10-06 21:13:38 UTC",-23.503871,-46.6300607
"4dbd4c99-0000-0000-0000-00000006cc11","Car","2014-10-05 04:10:00 UTC",-23.5911477,-46.6840113
"4dbd4c99-0000-0000-0000-0000000714ea","Car","2014-10-08 16:04:22 UTC",-23.6117481,-46.6776034
"4dbd4c99-0000-0000-0000-00000007dada","Car","2014-10-07 23:23:34 UTC",-23.5330184,-46.6644378
"4dbd4c99-0000-0000-0000-000000089863","Car","2014-10-07 21:26:59 UTC",-23.556615,-46.670305
"4dbd4c99-0000-0000-0000-000000066889","Car","2014-10-08 20:00:24 UTC",-23.5532477,-46.5070801
"4dbd4c99-0000-0000-0000-00000006df99","Car","2014-10-07 18:35:53 UTC",-23.6071851,-46.6408916
"4dbd4c99-0000-0000-0000-000000092799","Car","2014-10-10 13:38:36 UTC",-23.541603,-46.653708
"4dbd4c99-0000-0000-0000-000000079962","Car","2014-10-10 08:32:24 UTC",-23.5620719,-46.6433672
"3c27a63f-0000-0000-0000-124f18c3411d","Car","2014-10-10 15:15:02 UTC",-23.49871,-46.8588
"4dbd4c99-0000-0000-0000-0000000927d1","Car","2014-10-09 09:47:39 UTC",-23.5578503,-46.7006628
"4dbd4c99-0000-0000-0000-00000007386d","Car","2014-10-08 21:22:44 UTC",-23.5724974,-46.6992393
"4dbd4c99-0000-0000-0000-00000005aa25","Car","2014-10-06 19:44:25 UTC",-23.6319533,-46.73171
"4dbd4c99-0000-0000-0000-00000008b735","Car","2014-10-09 16:34:55 UTC",-23.5244184,-46.4516701
"4dbd4c99-0000-0000-0000-00000006d3cd","Car","2014-10-09 14:57:46 UTC",-23.5547673,-46.6061351
"4dbd4c99-0000-0000-0000-000000078e85","Car","2014-10-10 10:38:59 UTC",-23.6231262,-46.6630151
"4dbd4c99-0000-0000-0000-00000007ffce","Car","2014-10-09 12:54:02 UTC",-23.6087216,-46.7054855
"4dbd4c99-0000-0000-0000-0000000714b9","Car","2014-10-09 22:20:18 UTC",-23.5410389,-46.6708342
"4dbd4c99-0000-0000-0000-000000095328","Car","2014-10-09 23:11:44 UTC",-23.4918807,-46.6114069
"4dbd4c99-0000-0000-0000-0000000752ae","Car","2014-10-09 05:48:24 UTC",-23.4953215,-46.8493786
"4dbd4c99-0000-0000-0000-00000007fb09","Car","2014-10-08 17:24:26 UTC",-23.4915433,-46.8391601
"4dbd4c99-0000-0000-0000-00000007f7ad","Car","2014-10-09 03:55:31 UTC",-23.5873737,-46.6743713
"4dbd4c99-0000-0000-0000-00000005fd09","Car","2014-10-10 12:35:30 UTC",-23.5410167,-46.554715
"4dbd4c99-0000-0000-0000-00000008d695","Car","2014-10-06 23:34:58 UTC",-23.5623912,-46.6547132
"4dbd4c99-0000-0000-0000-00000007f2c4","Car","2014-10-07 20:59:16 UTC",-23.425665,-46.483348
"4dbd4c99-0000-0000-0000-000000094d69","Car","2014-10-09 07:03:47 UTC",-23.5561851,-46.5961209
"4dbd4c99-0000-0000-0000-00000005c7fd","Car","2014-10-10 05:20:44 UTC",-23.5507234,-46.6480536
"4dbd4c99-0000-0000-0000-000000071456","Car","2014-10-08 18:12:59 UTC",-23.5551229,-46.5173598
"4dbd4c99-0000-0000-0000-000000089464","Car","2014-10-10 18:39:47 UTC",-23.5771508,-46.683826
"4dbd4c99-0000-0000-0000-000000061e65","Car","2014-10-09 04:34:19 UTC",-23.4856249,-46.7462622
"4dbd4c99-0000-0000-0000-000000095bc2","Car","2014-10-08 16:22:01 UTC",-23.5318362,-46.6292176
"4dbd4c99-0000-0000-0000-00000007984a","Car","2014-10-07 23:44:58 UTC",-23.6214776,-46.6395305
"4dbd4c99-0000-0000-0000-000000044815","Car","2014-10-10 13:56:57 UTC",-23.5480813,-46.7163143
"4dbd4c99-0000-0000-0000-000000074141","Car","2014-10-07 20:08:48 UTC",-23.6357142,-46.6441125
"4dbd4c99-0000-0000-0000-00000006adfd","Car","2014-10-10 10:42:51 UTC",-23.6285615,-46.6622154
"4dbd4c99-0000-0000-0000-000000094b2d","Car","2014-10-07 22:38:16 UTC",-23.5715799,-46.9190669
"4dbd4c99-0000-0000-0000-000000082117","Car","2014-10-09 23:02:42 UTC",-23.561067,-46.6567001
"4dbd4c99-0000-0000-0000-000000093f81","Car","2014-10-10 03:37:32 UTC",-23.437619,-46.4318438
"4dbd4c99-0000-0000-0000-000000093d76","Car","2014-10-09 11:32:55 UTC",-23.5499298,-46.7396304
"4dbd4c99-0000-0000-0000-00000006c8b6","Car","2014-10-06 12:19:45 UTC",-23.5659943,-46.663656
"4dbd4c99-0000-0000-0000-000000080b35","Car","2014-10-08 00:51:01 UTC",-23.6232342,-46.6849531
"4dbd4c99-0000-0000-0000-00000009400c","Car","2014-10-07 11:43:15 UTC",-23.5907752,-46.6500736
"4dbd4c99-0000-0000-0000-00000009541f","Car","2014-10-06 15:41:36 UTC",-23.5415209,-46.6366906
"4dbd4c99-0000-0000-0000-0000000779f9","Car","2014-10-07 12:09:30 UTC",-23.5857543,-46.6476698
"4dbd4c99-0000-0000-0000-000000064e35","Car","2014-10-10 03:15:54 UTC",-23.4516782,-46.7949861
"4dbd4c99-0000-0000-0000-00000007e026","Car","2014-10-08 12:51:48 UTC",-23.4198112,-46.3850183
"4dbd4c99-0000-0000-0000-000000093d30","Car","2014-10-08 06:48:55 UTC",-23.3809753,-46.7186263
"4dbd4c99-0000-0000-0000-00000008bbd9","Car","2014-10-10 10:44:36 UTC",-23.6498801,-46.7401259
"4dbd4c99-0000-0000-0000-000000086c7a","Car","2014-10-06 13:02:19 UTC",-23.5778932,-46.684848
"4dbd4c99-0000-0000-0000-00000008b075","Car","2014-10-09 14:16:58 UTC",-23.5886687,-46.68786
"4dbd4c99-0000-0000-0000-000000094303","Car","2014-10-09 02:58:27 UTC",-23.6012476,-46.601268
"4dbd4c99-0000-0000-0000-0000000713c9","Car","2014-10-10 15:02:34 UTC",-23.425722,-46.483768
"4dbd4c99-0000-0000-0000-000000095c69","Car","2014-10-06 22:26:11 UTC",-23.540353,-46.6517866
"4dbd4c99-0000-0000-0000-000000095e8f","Car","2014-10-07 21:39:26 UTC",-23.590951,-46.6819833
"4dbd4c99-0000-0000-0000-000000082d90","Car","2014-10-07 18:01:38 UTC",-23.5459283,-46.6442986
"4dbd4c99-0000-0000-0000-000000093c54","Car","2014-10-06 18:52:50 UTC",-23.46164,-46.6889983
"4dbd4c99-0000-0000-0000-000000073c91","Car","2014-10-08 17:44:46 UTC",-23.5956946,-46.6443869
"4dbd4c99-0000-0000-0000-000000094841","Car","2014-10-08 02:09:57 UTC",-23.425556,-46.480381
"4dbd4c99-0000-0000-0000-0000000702dc","Car","2014-10-07 14:52:58 UTC",-23.5770367,-46.6395869
"4dbd4c99-0000-0000-0000-00000007f2ad","Car","2014-10-06 23:01:51 UTC",-23.565326,-46.6801546
"4dbd4c99-0000-0000-0000-00000006d599","Car","2014-10-10 03:41:32 UTC",-23.6668847,-46.6720102
"4dbd4c99-0000-0000-0000-0000000855d3","Car","2014-10-08 15:10:33 UTC",-23.5130613,-46.5552807
"4dbd4c99-0000-0000-0000-000000071533","Car","2014-10-10 15:59:02 UTC",-23.5819111,-46.6711043
"4dbd4c99-0000-0000-0000-00000006959d","Car","2014-10-07 14:56:00 UTC",-23.5618863,-46.6927268
"4dbd4c99-0000-0000-0000-000000095e03","Car","2014-10-08 19:16:13 UTC",-23.6070142,-46.6520816
"4dbd4c99-0000-0000-0000-00000009482d","Car","2014-10-07 15:42:33 UTC",-23.5922067,-46.6847883
"4dbd4c99-0000-0000-0000-000000095c6b","Car","2014-10-08 03:36:55 UTC",-23.6120265,-46.6844712
"4dbd4c99-0000-0000-0000-000000064ca5","Car","2014-10-09 12:57:03 UTC",-23.5669567,-46.6864733
"4dbd4c99-0000-0000-0000-0000000714f5","Car","2014-10-08 17:01:27 UTC",-23.6944886,-46.6825845
"4dbd4c99-0000-0000-0000-00000005e729","Car","2014-10-08 20:37:51 UTC",-23.5848712,-46.6822537
"4dbd4c99-0000-0000-0000-00000007809d","Car","2014-10-09 16:17:42 UTC",-23.4831572,-46.6541395
"4dbd4c99-0000-0000-0000-0000000903b9","Car","2014-10-06 18:48:13 UTC",-23.5446735,-46.6478967
"4dbd4c99-0000-0000-0000-000000093f24","Car","2014-10-09 10:49:17 UTC",-23.6069146,-46.6592821
"4dbd4c99-0000-0000-0000-000000090d69","Car","2014-10-06 21:53:08 UTC",-23.5619495,-46.6436197
"4dbd4c99-0000-0000-0000-0000000950b7","Car","2014-10-09 20:10:18 UTC",-23.6698167,-46.5760419
"4dbd4c99-0000-0000-0000-0000000937c7","Car","2014-10-10 16:52:53 UTC",-23.5596986,-46.6452849
"4dfa0878-fd6d-4a7f-99ac-2192265b2ba1","Car","2014-10-08 19:49:42 UTC",-23.53248529,-46.62615248
"4dbd4c99-0000-0000-0000-00000008d184","Car","2014-10-07 19:42:18 UTC",-23.5241143,-46.6712271
"3c27a63f-0000-0000-0000-124ca5b89520","Car","2014-10-10 19:05:19 UTC",-23.7045,-46.60956
"4dbd4c99-0000-0000-0000-000000095d88","Car","2014-10-10 10:31:30 UTC",-23.552576,-46.5767539
"4dbd4c99-0000-0000-0000-000000061c21","Car","2014-10-06 19:00:13 UTC",-23.6089111,-46.6627404
"4dbd4c99-0000-0000-0000-0000000917f8","Car","2014-10-06 20:19:49 UTC",-23.5311748,-46.4565948
"4dbd4c99-0000-0000-0000-000000083a15","Car","2014-10-07 12:04:27 UTC",-23.5065513,-46.8343577
"4dbd4c99-0000-0000-0000-000000092aa1","Car","2014-10-08 11:53:29 UTC",-23.6183773,-46.6387304
"4dbd4c99-0000-0000-0000-000000094dd6","Car","2014-10-07 20:39:59 UTC",-23.5092986,-46.6807496
"4dbd4c99-0000-0000-0000-0000000830de","Car","2014-10-07 14:32:54 UTC",-23.6334133,-46.7121326
"4dbd4c99-0000-0000-0000-000000090c32","Car","2014-10-07 19:36:09 UTC",-23.5564871,-46.6454168
"4dbd4c99-0000-0000-0000-0000000901a4","Car","2014-10-09 16:15:18 UTC",-23.4856246,-46.5922709
"4dbd4c99-0000-0000-0000-000000071059","Car","2014-10-09 07:52:17 UTC",-23.4577809,-46.7107684
"4dbd4c99-0000-0000-0000-00000006d021","Car","2014-10-10 08:02:44 UTC",-23.5493323,-46.7918091
"4dbd4c99-0000-0000-0000-000000069791","Car","2014-10-08 02:36:45 UTC",-23.461411,-46.5289588
"4dbd4c99-0000-0000-0000-000000063ad5","Car","2014-10-10 03:24:21 UTC",-23.5326594,-46.5100386
"4dbd4c99-0000-0000-0000-00000007f2c1","Car","2014-10-06 15:57:22 UTC",-23.5435463,-46.555601
"4dbd4c99-0000-0000-0000-000000081970","Car","2014-10-09 01:22:19 UTC",-23.6278484,-46.665348
"4dbd4c99-0000-0000-0000-000000061735","Car","2014-10-09 03:53:32 UTC",-23.5867328,-46.6712756
"4dbd4c99-0000-0000-0000-000000094814","Car","2014-10-07 18:15:38 UTC",-23.5683795,-46.6436279
"4dbd4c99-0000-0000-0000-000000093def","Car","2014-10-05 06:45:53 UTC",-23.604331,-46.6923502
"4dbd4c99-0000-0000-0000-0000000926a1","Car","2014-10-08 02:06:58 UTC",-23.6114422,-46.6312922
"4dbd4c99-0000-0000-0000-0000000766ad","Car","2014-10-05 19:26:53 UTC",-23.6737725,-46.716279
"4dbd4c99-0000-0000-0000-000000095ae0","Car","2014-10-09 11:45:51 UTC",-23.5495614,-46.5568455
"4dbd4c99-0000-0000-0000-0000000808b5","Car","2014-10-10 19:17:04 UTC",-23.6103128,-46.6554338
"4dbd4c99-0000-0000-0000-000000090f85","Car","2014-10-07 14:27:53 UTC",-23.5206964,-46.7251516
"4dbd4c99-0000-0000-0000-00000005ca55","Car","2014-10-07 00:29:18 UTC",-23.5498209,-46.7649776
"4dbd4c99-0000-0000-0000-000000089408","Car","2014-10-08 15:36:57 UTC",-23.5349573,-46.7141648
"4dbd4c99-0000-0000-0000-0000000573c5","Car","2014-10-10 05:42:19 UTC",-23.4617379,-46.5932133
"4dbd4c99-0000-0000-0000-000000074dad","Car","2014-10-07 23:04:15 UTC",-23.5765437,-46.6815699
"4dbd4c99-0000-0000-0000-0000000796cd","Car","2014-10-08 04:26:43 UTC",-23.6105457,-46.6377613
"4dbd4c99-0000-0000-0000-00000008867d","Car","2014-10-09 16:33:59 UTC",-23.552386,-46.5764287
"4dbd4c99-0000-0000-0000-00000006c0bd","Car","2014-10-08 23:43:40 UTC",-23.5026499,-46.624875
"4dbd4c99-0000-0000-0000-0000000820a6","Car","2014-10-09 22:16:32 UTC",-23.6058373,-46.5257474
"4dbd4c99-0000-0000-0000-000000065501","Car","2014-10-07 19:36:41 UTC",-23.6134261,-46.6199631
"4dbd4c99-0000-0000-0000-0000000913d4","Car","2014-10-07 07:42:23 UTC",-23.425299,-46.48139
"4dbd4c99-0000-0000-0000-00000008d64e","Car","2014-10-07 06:45:57 UTC",-23.4603083,-46.65482
"4dbd4c99-0000-0000-0000-000000023a53","Car","2014-10-07 15:54:21 UTC",-23.5293855,-46.6764061
"4dbd4c99-0000-0000-0000-000000089031","Car","2014-10-07 17:51:05 UTC",-23.5216948,-46.7012994
"4dbd4c99-0000-0000-0000-00000008907e","Car","2014-10-08 00:32:14 UTC",-23.5697643,-46.7150003
"4dbd4c99-0000-0000-0000-00000007f02e","Car","2014-10-08 20:43:49 UTC",-23.5728302,-46.5481245
"4dbd4c99-0000-0000-0000-0000000941cc","Car","2014-10-08 14:25:58 UTC",-23.7655475,-46.5880217
"4dbd4c99-0000-0000-0000-00000008f379","Car","2014-10-08 03:03:44 UTC",-23.5940574,-46.7425965
"4dbd4c99-0000-0000-0000-000000090883","Car","2014-10-06 20:36:31 UTC",-23.532578,-46.6572063
"4dbd4c99-0000-0000-0000-00000007e989","Car","2014-10-06 20:34:29 UTC",-23.4982249,-46.8454764
"4dbd4c99-0000-0000-0000-00000008b707","Car","2014-10-10 03:37:37 UTC",-23.5259671,-46.7910205
"4dbd4c99-0000-0000-0000-00000008d79b","Car","2014-10-09 11:25:46 UTC",-23.5634561,-46.6765561
"4dbd4c99-0000-0000-0000-0000000662ad","Car","2014-10-08 18:51:38 UTC",-23.5744877,-46.6887707
"4dbd4c99-0000-0000-0000-000000094cb1","Car","2014-10-09 13:36:25 UTC",-23.5567172,-46.6653457
"4dbd4c99-0000-0000-0000-000000078165","Car","2014-10-06 14:49:16 UTC",-23.5716807,-46.5899718
"4dbd4c99-0000-0000-0000-0000000941c6","Car","2014-10-07 10:54:19 UTC",-23.5443297,-46.6404374
"4dbd4c99-0000-0000-0000-000000095dfd","Car","2014-10-08 20:57:36 UTC",-23.6095072,-46.6950528
"4dbd4c99-0000-0000-0000-0000000939bc","Car","2014-10-08 09:52:56 UTC",-23.5325685,-46.4996811
"4dbd4c99-0000-0000-0000-000000095860","Car","2014-10-07 18:55:38 UTC",-23.6012858,-46.6367728
"4dbd4c99-0000-0000-0000-00000006297d","Car","2014-10-05 17:24:28 UTC",-23.5339251,-46.6554617
"4dbd4c99-0000-0000-0000-0000000777f3","Car","2014-10-08 23:33:56 UTC",-23.5571895,-46.6554494
"4dbd4c99-0000-0000-0000-000000095521","Car","2014-10-07 14:22:11 UTC",-23.4977316,-46.72486
"4dfa0878-2ca6-4796-baba-58e8d1ce41d3","Car","2014-10-10 13:42:33 UTC",-23.5790726348877,-46.6385309635925
"4dbd4c99-0000-0000-0000-00000008a847","Car","2014-10-07 18:46:51 UTC",-23.5058602,-46.70621
"4dbd4c99-0000-0000-0000-000000090b89","Car","2014-10-09 23:20:33 UTC",-23.5845404,-46.5800109
"4dbd4c99-0000-0000-0000-0000000906db","Car","2014-10-07 03:57:14 UTC",-23.6542393,-46.671914
"4dbd4c99-0000-0000-0000-000000093a59","Car","2014-10-09 18:20:08 UTC",-23.496089,-46.450546
"4dbd4c99-0000-0000-0000-00000007b7ee","Car","2014-10-09 02:25:45 UTC",-23.5736387,-46.6513967
"4dbd4c99-0000-0000-0000-000000095c6b","Car","2014-10-06 00:10:31 UTC",-23.6229884,-46.638614
"4dbd4c99-0000-0000-0000-00000008aee7","Car","2014-10-10 07:08:32 UTC",-23.5902974,-46.5667515
"4dbd4c99-0000-0000-0000-000000090229","Car","2014-10-09 01:14:35 UTC",-23.6514664,-46.72971
"4dbd4c99-0000-0000-0000-00000008aef7","Car","2014-10-07 07:14:16 UTC",-23.5251775,-46.6941158
"4dbd4c99-0000-0000-0000-000000077708","Car","2014-10-07 00:50:27 UTC",-23.6162313,-46.7697424
"4dbd4c99-0000-0000-0000-000000079669","Car","2014-10-09 15:43:32 UTC",-23.5726091,-46.7030992
"4dbd4c99-0000-0000-0000-0000000952b9","Car","2014-10-07 17:22:13 UTC",-23.4675534,-46.5856177
"4dbd4c99-0000-0000-0000-000000075dd9","Car","2014-10-07 17:21:54 UTC",-23.4988174,-46.8485357
"4dbd4c99-0000-0000-0000-00000005dd79","Car","2014-10-06 20:17:52 UTC",-23.5548988,-46.7094688
"4dbd4c99-0000-0000-0000-00000008e092","Car","2014-10-10 09:21:55 UTC",-23.5033225,-46.6348571
"4dbd4c99-0000-0000-0000-0000000614b5","Car","2014-10-06 13:31:21 UTC",-23.6092471,-46.6631142
"4dbd4c99-0000-0000-0000-000000094b76","Car","2014-10-10 02:05:35 UTC",-23.5509893,-46.644103
"3c27a63f-0000-0000-0000-124cbed0fc03","Car","2014-10-08 19:54:41 UTC",-23.51275,-46.81209
"4dbd4c99-0000-0000-0000-00000005a04d","Car","2014-10-10 19:02:24 UTC",-23.585534,-46.6650138
"4dbd4c99-0000-0000-0000-00000008654a","Car","2014-10-06 21:06:32 UTC",-23.5229286,-46.5591379
"4dbd4c99-0000-0000-0000-000000065ba5","Car","2014-10-08 06:34:51 UTC",-23.5073517,-46.8472474
"4dbd4c99-0000-0000-0000-0000000752ae","Car","2014-10-09 00:00:58 UTC",-23.4967008,-46.847144
"4dbd4c99-0000-0000-0000-0000000800f9","Car","2014-10-06 21:24:51 UTC",-23.4738776,-46.6434039
"4dbd4c99-0000-0000-0000-000000094675","Car","2014-10-06 21:10:38 UTC",-23.5551778,-46.6420309
"4dbd4c99-0000-0000-0000-000000047425","Car","2014-10-07 17:42:31 UTC",-23.4848313,-46.6817938
"4dbd4c99-0000-0000-0000-000000079962","Car","2014-10-10 02:41:00 UTC",-23.561296,-46.4877057
"3c27a63f-0000-0000-0000-124eee523331","Car","2014-10-09 05:38:48 UTC",-23.17794,-46.9354
"4dbd4c99-0000-0000-0000-000000077c65","Car","2014-10-07 15:33:32 UTC",-23.555107,-46.6480339
"4dbd4c99-0000-0000-0000-000000093db2","Car","2014-10-09 01:07:40 UTC",-23.4691612,-46.5146859
"4dbd4c99-0000-0000-0000-00000008655d","Car","2014-10-09 19:09:34 UTC",-23.632133,-46.5028821
"4dbd4c99-0000-0000-0000-0000000947d9","Car","2014-10-10 17:19:53 UTC",-23.5081277,-46.7383336
"4dbd4c99-0000-0000-0000-00000007bcb1","Car","2014-10-06 19:45:40 UTC",-23.5766209,-46.6874193
"4dbd4c99-0000-0000-0000-00000000e10f","Car","2014-10-08 22:33:20 UTC",-23.5195111,-46.8327454
"4dbd4c99-0000-0000-0000-00000006dd2d","Car","2014-10-07 21:06:25 UTC",-23.5577083,-46.5232883
"4dbd4c99-0000-0000-0000-0000000754c9","Car","2014-10-06 18:36:58 UTC",-23.6141389,-46.7018818
"4dbd4c99-0000-0000-0000-000000094948","Car","2014-10-09 17:46:37 UTC",-23.5272664,-46.7945841
"4dfa0878-e914-48bc-9727-f20eff4e04b6","Car","2014-10-07 10:09:56 UTC",-23.5597686701965,-46.445504513092
"4dbd4c99-0000-0000-0000-00000008b720","Car","2014-10-07 15:40:36 UTC",-23.5454811,-46.7645514
"4dbd4c99-0000-0000-0000-00000005fc05","Car","2014-10-08 02:59:27 UTC",-23.5863683,-46.6824333
"4dbd4c99-0000-0000-0000-0000000590ad","Car","2014-10-06 17:05:24 UTC",-23.656303,-46.7065546
"4dbd4c99-0000-0000-0000-00000008adde","Car","2014-10-08 17:53:44 UTC",-23.6009301,-46.6836752
"4dbd4c99-0000-0000-0000-000000073ba1","Car","2014-10-09 23:26:48 UTC",-23.5649581,-46.6104452
"4dbd4c99-0000-0000-0000-0000000949fc","Car","2014-10-10 15:09:24 UTC",-23.5342352,-46.6269078
"4dbd4c99-0000-0000-0000-0000000943b8","Car","2014-10-09 15:41:18 UTC",-23.5622512,-46.6854294
"3c27a63f-0000-0000-0000-124cbd33c921","Car","2014-10-09 02:11:45 UTC",-22.82903,-47.18074
"4dbd4c99-0000-0000-0000-00000007d3e7","Car","2014-10-09 01:39:56 UTC",-23.718802,-46.6780725
"4dbd4c99-0000-0000-0000-000000085fbd","Car","2014-10-07 09:28:34 UTC",-23.56654,-46.69438
"4dbd4c99-0000-0000-0000-000000078d6d","Car","2014-10-09 22:07:13 UTC",-23.4481086,-46.5021992
"4dbd4c99-0000-0000-0000-00000008f6ad","Car","2014-10-07 11:36:21 UTC",-23.6939003,-46.6459397
"4dbd4c99-0000-0000-0000-00000008f262","Car","2014-10-08 01:40:33 UTC",-23.5680324,-46.6923982
